NS_SA_ID,NS_ETAB_ID,TE_STRUCTURE,CO_DEGRE_SPEC,CO_ANNEE_ETUDES,CO_OPTION,TE_INTITULE,DT_DEBUT,DT_FIN,DT_EXPIRATION,TE_STATUT,NS_PARAM_ID_SA,NS_OBJ_ID_DEGR_SPEC,NS_OBJ_ID_ANNEE_ETUDE,NS_OBJ_ID_SA,NS_PARAM_ID_STATUT
179883,29,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
179884,29,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
179885,29,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
179886,29,Option de base simple,1 D2 G,1 D2 3 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,49,105,1831,6030
179887,29,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
179890,29,Option de base simple,1 D2 TT,1 D2 3 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,52,112,1584,6030
179891,29,Option de base groupée,1 D2 TT,1 D2 3 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,52,112,908,6030
179893,29,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
179894,29,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
179896,29,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
179897,29,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
179898,29,Option de base simple,1 D3 G,1 D3 5 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,56,121,1831,6030
179899,29,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
179903,29,Option de base groupée,1 D3 TQ,1 D3 5 TQ,8113,AGENT/AGENTE D'EDUCATION,2014-09-01,9999-12-31,,En cours,6022,58,132,912,6030
179905,29,Option de base simple,1 D3 TT,1 D3 5 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,59,136,1584,6030
179908,29,Option de base groupée,1 D3 TT,1 D3 5 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,59,136,908,6030
179911,30,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
179912,30,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
179913,30,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
179914,30,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,2021-08-31,,En cours,6023,49,105,1607,6030
179916,30,Option de base simple,1 D2 TT,1 D2 3 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,52,112,1584,6030
179917,30,Option de base groupée,1 D2 TT,1 D2 3 TT,9107,SCIENCES APPLIQUEES,2014-09-01,9999-12-31,,En cours,6022,52,112,947,6030
179919,30,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
179922,30,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
179923,30,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
179929,30,Option de base simple,1 D3 TT,1 D3 5 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,59,136,1584,6030
179932,30,Option de base groupée,1 D2 P,1 D2 3 P,2105,ELECTRICITE,2014-09-01,9999-12-31,,En cours,6022,50,107,681,6030
179933,30,Option de base groupée,1 D2 P,1 D2 3 P,3416,EQUIPEMENT DU BATIMENT,2014-09-01,9999-12-31,,En cours,6022,50,107,806,6030
179941,30,Option de base groupée,1 D3 P,1 D3 7B P,2415,COMPLEMENT EN MAINTENANCE D'EQUIPEMENTS TECHNIQUES,2014-09-01,9999-12-31,,En cours,6022,57,128,710,6030
179942,30,Option de base groupée,1 D3 P,1 D3 7B P,3428,INSTALLATEUR/INSTALLATRICE EN CHAUFFAGE CENTRAL,2014-09-01,9999-12-31,,En cours,6022,57,128,810,6030
179954,40,Option de base groupée,1 D2 P,1 D2 3 P,7209,TRAVAUX DE BUREAU,2014-09-01,9999-12-31,,En cours,6022,50,107,896,6030
179955,40,Option de base groupée,1 D2 P,1 D2 3 P,8108,SERVICES SOCIAUX,2014-09-01,9999-12-31,,En cours,6022,50,107,909,6030
179957,40,Option de base groupée,1 D2 TQ,1 D2 3 TQ,8120,TECHNIQUES SOCIALES ET D'ANIMATION,2014-09-01,9999-12-31,,En cours,6022,51,109,913,6030
179961,40,Option de base groupée,1 D3 P,1 D3 5 P,8123,AIDE FAMILIAL/AIDE FAMILIALE,2014-09-01,9999-12-31,,En cours,6022,57,126,916,6030
179963,40,Option de base groupée,1 D3 P,1 D3 7B P,7130,GESTIONNAIRE DE TRES PETITES ENTREPRISES,2014-09-01,9999-12-31,,En cours,6022,57,128,894,6030
179964,40,Option de base groupée,1 D3 P,1 D3 7B P,8216,AIDE-SOIGNANT/AIDE-SOIGNANTE,2014-09-01,9999-12-31,,En cours,6022,57,128,925,6030
179966,40,Option de base groupée,1 D3 TQ,1 D3 5 TQ,8203,ASPIRANT/ASPIRANTE EN NURSING,2014-09-01,9999-12-31,,En cours,6022,58,132,917,6030
179973,40,Option de base groupée,R D3 P,R D3 5 P,7405,AUXILIAIRE ADMINISTRATIF ET D'ACCUEIL/AUXILIAIRE ADMINISTRATIVE ET D'ACCUEIL,2014-09-01,9999-12-31,,En cours,6022,60,138,900,6030
179977,40,Option de base groupée,R D3 P,R D3 5 P,8123,AIDE FAMILIAL/AIDE FAMILIALE,2014-09-01,9999-12-31,,En cours,6022,60,138,916,6030
179980,40,Option de base groupée,R D3 P,R D3 7B P,7130,GESTIONNAIRE DE TRES PETITES ENTREPRISES,2015-09-01,9999-12-31,,En cours,6022,60,140,894,6030
179981,40,Option de base groupée,R D3 P,R D3 7B P,8216,AIDE-SOIGNANT/AIDE-SOIGNANTE,2015-09-01,9999-12-31,,En cours,6022,60,140,925,6030
179995,209,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
179996,209,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
180000,209,Option de base groupée,1 D2 P,1 D2 3 P,2315,MECANIQUE POLYVALENTE,2014-09-01,9999-12-31,,En cours,6022,50,107,694,6030
180001,209,Option de base groupée,1 D2 P,1 D2 3 P,3102,BOIS,2014-09-01,9999-12-31,,En cours,6022,50,107,770,6030
180005,209,Option de base groupée,1 D2 TQ,1 D2 3 TQ,2301,ELECTROMECANIQUE,2014-09-01,9999-12-31,,En cours,6022,51,109,692,6030
180007,209,Option de base simple,1 D2 TT,1 D2 3 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,52,112,1584,6030
180008,209,Option de base simple,1 D2 TT,1 D2 3 TT,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,52,112,1587,6030
180010,209,Option de base groupée,1 D2 TT,1 D2 3 TT,9113,INFORMATIQUE,2014-09-01,9999-12-31,,En cours,6022,52,112,950,6030
180013,209,Option de base groupée,1 D3 P,1 D3 5 P,3117,EBENISTE,2014-09-01,9999-12-31,,En cours,6022,57,126,773,6030
180014,209,Option de base groupée,1 D3 P,1 D3 7B P,2521,MECANICIEN/MECANICIENNE DES MOTEURS DIESELS ET ENGINS HYDRAULIQUES,2014-09-01,9999-12-31,,En cours,6022,57,128,716,6030
180015,209,Option de base groupée,1 D3 P,1 D3 7B P,3125,COMPLEMENT EN CREATION ET RESTAURATION DE MEUBLES,2014-09-01,9999-12-31,,En cours,6022,57,128,777,6030
180020,209,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2213,TECHNICIEN/TECHNICIENNE EN INFORMATIQUE,2014-09-01,9999-12-31,,En cours,6022,58,132,686,6030
180022,209,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2409,ELECTRICIEN AUTOMATICIEN/ELECTRICIENNE AUTOMATICIENNE,2014-09-01,9999-12-31,,En cours,6022,58,132,706,6030
180026,209,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
180030,209,Option de base simple,1 D3 TT,1 D3 5 TT,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,59,136,1587,6030
180032,209,Option de base groupée,1 D3 TT,1 D3 5 TT,9113,INFORMATIQUE,2014-09-01,9999-12-31,,En cours,6022,59,136,950,6030
180037,185,Option de base groupée,1 D2 P,1 D2 3 P,7118,VENTE,2014-09-01,9999-12-31,,En cours,6022,50,107,889,6030
180039,185,Option de base groupée,1 D2 TQ,1 D2 3 TQ,7406,SECRETARIAT-TOURISME,2014-09-01,9999-12-31,,En cours,6022,51,109,901,6030
180041,185,Option de base groupée,1 D2 TT,1 D2 3 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,52,112,908,6030
180043,185,Option de base groupée,1 D3 P,1 D3 5 P,7125,VENDEUR/VENDEUSE,2014-09-01,9999-12-31,,En cours,6022,57,126,892,6030
180044,185,Option de base groupée,1 D3 P,1 D3 7C P,9998,7E PROFESSIONNELLE,2014-09-01,9999-12-31,,En cours,6022,57,129,970,6030
180046,185,Option de base groupée,1 D3 TQ,1 D3 5 TQ,7212,TECHNICIEN/TECHNICIENNE DE BUREAU,2014-09-01,9999-12-31,,En cours,6022,58,132,897,6030
180048,185,Option de base groupée,1 D3 TT,1 D3 5 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,59,136,908,6030
180052,5983,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
180053,5983,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
180057,61,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
180058,61,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
180059,61,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
180060,61,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
180062,61,Option de base simple,1 D2 TT,1 D2 3 TT,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,52,112,1587,6030
180063,61,Option de base groupée,1 D2 TT,1 D2 3 TT,8401,EDUCATION PHYSIQUE,2014-09-01,9999-12-31,,En cours,6022,52,112,937,6030
180064,61,Option de base groupée,1 D2 TT,1 D2 3 TT,9102,BIOTECHNIQUE,2014-09-01,9999-12-31,,En cours,6022,52,112,945,6030
180066,61,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
180067,61,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
180069,61,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
180070,61,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
180071,61,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
180073,61,Option de base groupée,1 D3 TQ,1 D3 5 TQ,8405,ANIMATEUR/ANIMATRICE,2014-09-01,9999-12-31,,En cours,6022,58,132,939,6030
180075,61,Option de base groupée,1 D3 TT,1 D3 5 TT,8401,EDUCATION PHYSIQUE,2014-09-01,9999-12-31,,En cours,6022,59,136,937,6030
180076,61,Option de base groupée,1 D3 TT,1 D3 5 TT,9102,BIOTECHNIQUE,2014-09-01,9999-12-31,,En cours,6022,59,136,945,6030
180077,61,Option de base simple,1 D3 TT,1 D3 5 TT,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,59,136,1587,6030
180080,3230,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
180081,3230,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
180083,3230,Option de base simple,1 D2 TT,1 D2 3 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,52,112,1584,6030
180084,3230,Option de base simple,1 D2 TT,1 D2 3 TT,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,52,112,1587,6030
180085,3230,Option de base groupée,1 D2 TT,1 D2 3 TT,7127,SCIENCES ECONOMIQUES APPLIQUEES,2014-09-01,9999-12-31,,En cours,6022,52,112,893,6030
180086,3230,Option de base groupée,1 D2 TT,1 D2 3 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,52,112,908,6030
180088,3230,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
180090,3230,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
180092,3230,Option de base simple,1 D3 TT,1 D3 5 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,59,136,1584,6030
180093,3230,Option de base simple,1 D3 TT,1 D3 5 TT,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,59,136,1587,6030
180096,3230,Option de base groupée,1 D3 TT,1 D3 5 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,59,136,908,6030
180100,126,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
180101,126,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
180102,126,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
180103,126,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
180106,126,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
180107,126,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
180109,126,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
180111,126,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
180112,126,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
180113,126,Option de base simple,1 D3 G,1 D3 5 G,2926,GREC,2014-09-01,9999-12-31,,En cours,6023,56,121,1450,6030
180118,123,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
180119,123,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
180120,123,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
180121,123,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
180124,123,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
180125,123,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
180127,123,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
180129,123,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
180130,123,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
180131,123,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
180135,127,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
180136,127,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
180138,127,Option de base simple,1 D2 G,1 D2 3 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,49,105,1831,6030
180139,127,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
180142,127,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
180145,127,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
180146,127,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
180149,127,Option de base simple,1 D3 G,1 D3 5 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,56,121,1831,6030
180152,127,Option de base simple,1 D3 G,1 D3 5 G,5201,HISTOIRE,2014-09-01,9999-12-31,,En cours,6023,56,121,1455,6030
180155,128,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
180156,128,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
180157,128,Option de base simple,1 D2 G,1 D2 3 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,49,105,1831,6030
180158,128,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
180159,128,Option de base simple,1 D2 G,1 D2 3 G,3926,GREC 2H,2014-09-01,9999-12-31,,En cours,6023,49,105,2441,6030
180161,128,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
180162,128,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
180163,128,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
180166,128,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
180167,128,Option de base simple,1 D3 G,1 D3 5 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,56,121,1831,6030
180168,128,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
180172,130,Option de base simple,1 D2 G,1 D2 3 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1584,6030
180173,130,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
180174,130,Option de base simple,1 D2 G,1 D2 3 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,49,105,1831,6030
180175,130,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
180176,130,Option de base simple,1 D2 G,1 D2 3 G,3926,GREC 2H,2014-09-01,9999-12-31,,En cours,6023,49,105,2441,6030
180178,130,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
180179,130,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
180180,130,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
180182,130,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
180183,130,Option de base simple,1 D3 G,1 D3 5 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,56,121,1831,6030
180184,130,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
180187,130,Option de base simple,1 D3 G,1 D3 5 G,5201,HISTOIRE,2014-09-01,9999-12-31,,En cours,6023,56,121,1455,6030
180189,152,Option de base groupée,R D2 P,R D2 3 P,8304,COIFFURE,2014-09-01,2021-08-31,,En cours,6022,53,115,928,6030
180195,152,Option de base groupée,R D3 P,R D3 5 P,2707,CARROSSIER/CARROSSIERE,2014-09-01,9999-12-31,,En cours,6022,60,138,745,6030
180197,152,Option de base groupée,R D3 P,R D3 5 P,4128,CUISINIER/CUISINIERE DE COLLECTIVITE,2014-09-01,9999-12-31,,En cours,6022,60,138,837,6030
180198,152,Option de base groupée,R D3 P,R D3 5 P,7125,VENDEUR/VENDEUSE,2014-09-01,9999-12-31,,En cours,6022,60,138,892,6030
180200,152,Option de base groupée,R D3 P,R D3 7B P,2415,COMPLEMENT EN MAINTENANCE D'EQUIPEMENTS TECHNIQUES,2014-09-01,9999-12-31,,En cours,6022,60,140,710,6030
180201,152,Option de base groupée,R D3 P,R D3 7B P,2521,MECANICIEN/MECANICIENNE DES MOTEURS DIESELS ET ENGINS HYDRAULIQUES,2014-09-01,9999-12-31,,En cours,6022,60,140,716,6030
180202,152,Option de base groupée,R D3 P,R D3 7B P,2715,CARROSSIER SPECIALISE/CARROSSIERE SPECIALISEE,2014-09-01,9999-12-31,,En cours,6022,60,140,750,6030
180203,152,Option de base groupée,R D3 P,R D3 7B P,4126,CHEF DE CUISINE DE COLLECTIVITE,2014-09-01,9999-12-31,,En cours,6022,60,140,835,6030
180204,152,Option de base groupée,R D3 P,R D3 7B P,7130,GESTIONNAIRE DE TRES PETITES ENTREPRISES,2014-09-01,9999-12-31,,En cours,6022,60,140,894,6030
180205,152,Option de base groupée,R D3 P,R D3 7B P,7131,COMPLEMENT EN TECHNIQUES DE VENTE,2014-09-01,9999-12-31,,En cours,6022,60,140,895,6030
180207,152,Option de base groupée,R D3 TQ,R D3 7 TQ,2216,TECHNICIEN/TECHNICIENNE EN CLIMATISATION ET CONDITIONNEMENT D'AIR,2015-09-01,9999-12-31,,En cours,6022,61,144,689,6030
180209,152,Option de base groupée,1 D2 P,1 D2 3 P,2105,ELECTRICITE,2014-09-01,9999-12-31,,En cours,6022,50,107,681,6030
180211,152,Option de base groupée,1 D2 P,1 D2 3 P,2507,MECANIQUE GARAGE,2014-09-01,9999-12-31,,En cours,6022,50,107,713,6030
180214,152,Option de base groupée,1 D2 TQ,1 D2 3 TQ,2301,ELECTROMECANIQUE,2014-09-01,9999-12-31,,En cours,6022,51,109,692,6030
180219,152,Option de base groupée,1 D3 P,1 D3 5 P,2707,CARROSSIER/CARROSSIERE,2014-09-01,9999-12-31,,En cours,6022,57,126,745,6030
180221,152,Option de base groupée,1 D3 P,1 D3 7B P,2415,COMPLEMENT EN MAINTENANCE D'EQUIPEMENTS TECHNIQUES,2014-09-01,9999-12-31,,En cours,6022,57,128,710,6030
180222,152,Option de base groupée,1 D3 P,1 D3 7B P,2521,MECANICIEN/MECANICIENNE DES MOTEURS DIESELS ET ENGINS HYDRAULIQUES,2014-09-01,9999-12-31,,En cours,6022,57,128,716,6030
180223,152,Option de base groupée,1 D3 P,1 D3 7B P,2715,CARROSSIER SPECIALISE/CARROSSIERE SPECIALISEE,2014-09-01,9999-12-31,,En cours,6022,57,128,750,6030
180224,152,Option de base groupée,1 D3 P,1 D3 7B P,3428,INSTALLATEUR/INSTALLATRICE EN CHAUFFAGE CENTRAL,2014-09-01,9999-12-31,,En cours,6022,57,128,810,6030
180229,142,Option de base groupée,R D3 P,R D3 5 P,7405,AUXILIAIRE ADMINISTRATIF ET D'ACCUEIL/AUXILIAIRE ADMINISTRATIVE ET D'ACCUEIL,2014-09-01,9999-12-31,,En cours,6022,60,138,900,6030
180230,142,Option de base groupée,R D3 P,R D3 7B P,7130,GESTIONNAIRE DE TRES PETITES ENTREPRISES,2014-09-01,9999-12-31,,En cours,6022,60,140,894,6030
180231,142,Option de base groupée,R D3 P,R D3 7B P,7408,COMPLEMENT EN ACCUEIL,2014-09-01,9999-12-31,,En cours,6022,60,140,903,6030
