NS_SA_ID,CO_ANNEE_ETUDES,PRIMAIRE_SELECT,PRIM_CONNAIT_ECOL_SECOND,1E_SECOND_SELECT,2E_SECOND_SELECT,3E_SECOND_SELECT,4E_SECOND_SELECT ,5E_SECOND_SELECT ,6E_SECOND_SELECT ,7E_SECOND_SELECT ,1E_CONNAIT_CHOIX_3E,1E_OBTENIR_CEB,2E_EXERC_METIER_FIN_SECOND,2E_TMP_PARTIEL_ECOL_ENTREPR,2E_ORIENT_ENSEIGN_GEN,2E_ORIENT_ENSEIGN_TECH_PRO,2E_PAS_CEB,3E_CHANG_OPT_FILIERE,3E_EXERC_METIER_FIN_SECOND,3E_REORIENT_FIN_3E,3E_TMP_PARTIEL_ECOL_ENTREPR,4E_CHANG_OPT_FILIERE,4E_EXERC_METIER_FIN_SECOND,4E_REORIENT_FIN_4E,4E_TMP_PART_ECOL_ENTREP,5E_CONNAIT_DIFF_POSS_SUP,5E_CONNAIT_HECOL_UNIV_PLAIT_M,5E_DECOUV_METIER_MOND_TRAV,6E_CONNAIT_APPORT_7E,6E_CONNAIT_DIFF_BACH_MSTR,6E_CONNAIT_DIFF_HECOL_UNIV,6E_CONNAIT_DIFF_POSS_SUP,6E_CONNAIT_ECOL_OFFRE_7E,6E_CONNAIT_HECOL_UNIV_PLAIT_M,6E_REAL_PROJ_ETRANG_FIN_6E,7E_CONNAIT_DIFF_BACH_MSTR,7E_CONNAIT_DIFF_HECOL_UNIV,7E_CONNAIT_HECOL_UNIV_MAT_M,7E_REAL_PROJ_FIN_7E,PRESA_MDR,PRIM_CONNAIT_ECOL_SECOND,PRIM_CONNAIT_OPT_SRT_ENSEIGN_SECOND,PRIM_INFO_VIE_SECOND,PRIM_TEMOIGN_VIE_SECOND,PRIMAIRE
218652,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218653,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218654,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218655,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218656,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218657,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218667,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218668,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218669,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218677,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218678,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218685,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218690,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218691,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218692,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218693,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218777,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218787,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218797,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218799,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218827,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218839,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218891,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218892,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218893,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218894,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218895,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218896,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218897,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218898,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218899,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218900,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218901,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218902,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218904,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218905,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218906,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218907,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218908,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218909,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218911,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218912,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218913,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218914,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218915,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218946,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218947,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218948,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218949,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218950,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218951,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219073,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220640,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220714,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221087,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221096,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221098,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221102,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221106,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221109,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221902,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221915,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221922,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221931,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221939,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222366,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222623,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222708,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222711,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222713,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222716,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222719,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222722,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222724,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222725,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222907,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222910,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222998,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222999,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223022,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223124,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223126,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223128,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223172,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223173,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223274,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223350,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223428,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223432,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223481,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223579,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223587,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223601,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223607,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223832,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223942,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224145,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224146,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224197,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224275,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224290,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224292,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224295,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224373,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224403,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224421,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224424,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224500,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224524,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224525,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224526,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224532,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224533,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224534,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224535,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224536,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224537,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224573,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224626,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224638,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224645,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224699,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224856,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224876,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224882,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224883,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224884,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224885,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224886,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224899,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224900,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224901,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224902,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224903,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224911,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224912,R D2 P 45,primaire_select,prim_connait_ecol_second,,2e_second_select,,,,,,,,,2e_tmp_partiel_ecol_entrepr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
