HAND_ID,NS_ETAB_ID,CO_ETUDE_ID,TE_LM,CO_VALEUR,DT_DEBUT,DT_FIN,SW_LM_1,SW_LM_2,SW_LM_3,SW_LM_1_OBG,SW_LM_2_OBG,SW_LM_3_OBG
7346,1045,TT32 ,Néerlandais,NL,2017-09-01,9999-12-31,O,N,N,N,N,N
7347,1046,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7348,1046,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7349,1046,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7350,1046,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7351,1046,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7352,1046,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7353,1046,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7354,1046,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7355,1046,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7356,1046,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7357,1046,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7358,1046,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7359,1046,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7360,1046,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7361,1046,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
7362,1046,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7363,1046,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7364,1046,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
7365,1046,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7366,1046,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7367,1046,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7368,1046,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7369,1046,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7370,1046,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
7371,1046,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
7372,1046,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
7373,1046,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
7374,1046,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
7375,1046,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
7376,1046,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
7377,1046,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
7378,1046,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
7379,1046,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7380,1046,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7381,1046,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7382,1046,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7383,1046,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7384,1046,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7385,1046,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7386,1046,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7387,1046,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7388,1046,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7389,1046,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7390,1046,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7391,1046,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7392,1046,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7393,1046,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7394,1046,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7395,1046,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7396,1046,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7397,1046,PQ33C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7398,1046,PQ33C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7399,1046,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7400,1046,TQC4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7401,1046,TQC4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7402,1046,TQC4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7403,1046,TQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7404,1046,TQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7405,1046,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7406,1046,TQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7407,1046,TQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7408,1046,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7409,1046,TQ22R,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7410,1046,TQ22R,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7411,1046,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7412,1046,TQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7413,1046,TQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7414,1046,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7415,1046,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7416,1046,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7417,1046,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7418,1046,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7419,1046,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7420,1046,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7421,1046,TQ33 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7422,1046,TQ33 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7423,1046,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7424,1046,TT21 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7425,1046,TT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7426,1046,TT22 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7427,1046,TT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7428,1046,TT31 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7429,1046,TT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7430,1046,TT32 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7431,1046,TT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7432,1057,GT11C,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7433,1057,GT11C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7434,1057,GT12C,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7435,1057,GT12C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7436,1057,GT12S,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7437,1057,GT12S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7438,1057,GT21 ,Anglais,EN,2014-09-01,2017-08-31,N,O,N,N,N,N
7439,1057,GT21 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
7440,1057,GT21 ,Néerlandais,NL,2014-09-01,2017-08-31,N,O,N,N,N,N
7441,1057,GT21 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
7442,1057,GT22 ,Anglais,EN,2014-09-01,2017-08-31,N,O,N,N,N,N
7443,1057,GT22 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
7444,1057,GT22 ,Néerlandais,NL,2014-09-01,2017-08-31,N,O,N,N,N,N
7445,1057,GT22 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
7446,1057,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,O,O,N,N,N
7447,1057,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7448,1057,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
7449,1057,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7450,1057,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,O,O,N,N,N
7451,1057,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7452,1057,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
7453,1057,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7454,1057,GT33L,Allemand,DE,2014-09-01,9999-12-31,N,O,O,N,N,N
7455,1057,GT33L,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7456,1057,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
7457,1057,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7458,1057,GT33M,Allemand,DE,2014-09-01,9999-12-31,N,O,O,N,N,N
7459,1057,GT33M,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7460,1057,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
7461,1057,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7462,1057,GT33P,Allemand,DE,2014-09-01,9999-12-31,N,O,O,N,N,N
7463,1057,GT33P,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7464,1057,GT33P,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
7465,1057,GT33P,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7466,1057,GT33S,Allemand,DE,2014-09-01,9999-12-31,N,O,O,N,N,N
7467,1057,GT33S,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7468,1057,GT33S,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
7469,1057,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7470,1057,TQ21 ,Allemand,DE,2016-09-01,9999-12-31,O,N,N,N,N,N
7471,1057,TQ21 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7472,1057,TQ21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7473,1057,TQ22 ,Allemand,DE,2016-09-01,9999-12-31,O,N,N,N,N,N
7474,1057,TQ22 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7475,1057,TQ22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7476,1057,TQ31 ,Allemand,DE,2016-09-01,9999-12-31,O,N,N,N,N,N
7477,1057,TQ31 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7478,1057,TQ31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7479,1057,TQ32 ,Allemand,DE,2016-09-01,9999-12-31,O,N,N,N,N,N
7480,1057,TQ32 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
7481,1057,TQ32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
7482,1057,TT21 ,Anglais,EN,2017-09-01,2018-08-31,O,N,N,N,N,N
7483,1057,TT21 ,Anglais,EN,2018-09-01,9999-12-31,O,O,N,N,N,N
7484,1057,TT21 ,Néerlandais,NL,2017-09-01,2018-08-31,O,N,N,N,N,N
7485,1057,TT21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,O,N,N,N,N
7486,1057,TT22 ,Anglais,EN,2017-09-01,2018-08-31,O,N,N,N,N,N
7487,1057,TT22 ,Anglais,EN,2018-09-01,9999-12-31,O,O,N,N,N,N
7488,1057,TT22 ,Néerlandais,NL,2017-09-01,2018-08-31,O,N,N,N,N,N
7489,1057,TT22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,O,N,N,N,N
7490,1057,TT31 ,Anglais,EN,2017-09-01,9999-12-31,O,N,N,N,N,N
7491,1057,TT31 ,Néerlandais,NL,2017-09-01,9999-12-31,O,N,N,N,N,N
7492,1057,TT32 ,Anglais,EN,2017-09-01,9999-12-31,O,N,N,N,N,N
7493,1057,TT32 ,Néerlandais,NL,2017-09-01,9999-12-31,O,N,N,N,N,N
7494,1072,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7495,1072,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7496,1072,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7497,1072,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7498,1072,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7499,1072,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7500,1072,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7501,1072,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7502,1072,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7503,1072,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7504,1072,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
7505,1072,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7506,1072,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7507,1072,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
7508,1072,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7509,1072,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7510,1072,GT33L,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
7511,1072,GT33L,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7512,1072,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7513,1072,GT33M,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
7514,1072,GT33M,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7515,1072,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7516,1072,GT33P,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
7517,1072,GT33P,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7518,1072,GT33P,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7519,1072,GT33S,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
7520,1072,GT33S,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7521,1072,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7522,1072,TT21 ,Anglais,EN,2019-09-01,2020-08-31,O,N,N,N,N,N
7523,1072,TT21 ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,N,N,N
7524,1072,TT21 ,Néerlandais,NL,2019-09-01,2020-08-31,O,N,N,N,N,N
7525,1072,TT21 ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,N,N,N
7526,1072,TT22 ,Anglais,EN,2019-09-01,2020-08-31,O,N,N,N,N,N
7527,1072,TT22 ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,N,N,N
7528,1072,TT22 ,Néerlandais,NL,2019-09-01,2020-08-31,O,N,N,N,N,N
7529,1072,TT22 ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,N,N,N
7530,1072,TT22R,Anglais,EN,2019-09-01,2020-08-31,O,N,N,N,N,N
7531,1072,TT22R,Anglais,EN,2020-09-01,9999-12-31,O,N,N,N,N,N
7532,1072,TT22R,Néerlandais,NL,2019-09-01,2020-08-31,O,N,N,N,N,N
7533,1072,TT22R,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,N,N,N
7534,1072,TT31 ,Anglais,EN,2021-09-01,9999-12-31,O,N,N,N,N,N
7535,1072,TT31 ,Néerlandais,NL,2021-09-01,9999-12-31,O,N,N,N,N,N
7536,1072,TT32 ,Anglais,EN,2021-09-01,9999-12-31,O,N,N,N,N,N
7537,1072,TT32 ,Néerlandais,NL,2021-09-01,9999-12-31,O,N,N,N,N,N
7538,1073,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7539,1073,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7540,1073,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7541,1073,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7542,1073,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7543,1073,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7544,1073,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7545,1073,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7546,1073,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7547,1073,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7548,1073,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7549,1073,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7550,1073,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7551,1073,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7552,1073,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7553,1073,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7554,1073,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
7555,1073,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
7556,1073,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7557,1073,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7558,1073,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7559,1073,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
7560,1073,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
7561,1073,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
7562,1073,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
7563,1073,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
7564,1073,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
7565,1073,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
7566,1073,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
7567,1073,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
7568,1073,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7569,1073,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7570,1073,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7571,1073,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7572,1073,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7573,1073,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7574,1073,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7575,1073,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7576,1073,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7577,1073,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7578,1073,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7579,1073,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7580,1073,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7581,1073,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7582,1073,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7583,1073,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7584,1073,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7585,1073,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7586,1073,PQ33C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7587,1073,PQ33C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7588,1073,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7589,1073,TQC4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7590,1073,TQC4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7591,1073,TQC4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7592,1073,TQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7593,1073,TQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7594,1073,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7595,1073,TQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7596,1073,TQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7597,1073,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7598,1073,TQ22R,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7599,1073,TQ22R,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7600,1073,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7601,1073,TQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7602,1073,TQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7603,1073,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7604,1073,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7605,1073,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7606,1073,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7607,1073,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7608,1073,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7609,1073,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7610,1073,TQ33 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7611,1073,TQ33 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7612,1073,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7613,1080,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7614,1080,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7615,1080,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7616,1080,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7617,1080,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7618,1080,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7619,1080,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7620,1080,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7621,1080,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7622,1080,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7623,1080,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7624,1080,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7625,1080,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7626,1080,PC4C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
7627,1080,PC4C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
7628,1080,PC4C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
7629,1080,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
7630,1080,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
7631,1080,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
7632,1080,PC5C ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
7633,1080,PC5C ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
7634,1080,PC5C ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
7635,1080,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
7636,1080,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
7637,1080,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
7638,1080,PC6C ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
7639,1080,PC6C ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
7640,1080,PC6C ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
7641,1080,PQD2C,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
