"NS_ETAB_ID","CO_ETUDE_ID","TE_LIBL_CRT","CO_UNI_ID","DT_DEBUT","DT_FIN"
827,PQ33C,"1 D3 7C P                ","112",2017-09-01,2018-08-31
827,PQ33C,"1 D3 7C P                ","112",2018-09-01,2019-08-31
827,PQ33C,"1 D3 7C P                ","112",2019-09-01,2020-08-31
827,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,2016-08-31
827,TQ21 ,"1 D2 3 TQ                ","112",2016-09-01,2017-08-31
827,TQ21 ,"1 D2 3 TQ                ","112",2017-09-01,2018-08-31
827,TQ21 ,"1 D2 3 TQ                ","112",2018-09-01,2019-08-31
827,TQ21 ,"1 D2 3 TQ                ","112",2019-09-01,2020-08-31
827,TQ21 ,"1 D2 3 TQ                ","112",2020-09-01,9999-12-31
827,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,2016-08-31
827,TQ22 ,"1 D2 4 TQ                ","112",2016-09-01,2017-08-31
827,TQ22 ,"1 D2 4 TQ                ","112",2017-09-01,2018-08-31
827,TQ22 ,"1 D2 4 TQ                ","112",2018-09-01,2019-08-31
827,TQ22 ,"1 D2 4 TQ                ","112",2019-09-01,2020-08-31
827,TQ22 ,"1 D2 4 TQ                ","112",2020-09-01,9999-12-31
827,TQ22R,"1 D2 4R TQ               ","112",2018-09-01,2019-08-31
827,TQ32 ,"1 D3 6 TQ                ","112",2016-09-01,2017-06-30
827,TT21 ,"1 D2 3 TT                ","112",2016-09-01,2016-09-30
827,TT21 ,"1 D2 3 TT                ","112",2017-09-01,2017-09-30
827,TT21 ,"1 D2 3 TT                ","112",2017-10-01,9999-12-31
827,TT22 ,"1 D2 4 TT                ","112",2016-09-01,2016-09-30
827,TT22 ,"1 D2 4 TT                ","112",2017-09-01,2017-09-30
827,TT22 ,"1 D2 4 TT                ","112",2017-10-01,9999-12-31
827,TT22R,"1 D2 4R TT               ","112",2017-10-01,9999-12-31
827,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
827,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
908,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
908,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
908,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
908,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
908,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
908,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
908,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
908,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
908,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
908,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
908,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
908,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
908,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
908,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
908,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
908,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
909,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
909,GT11S,"1 D1 1S                  ","112",2014-09-01,2016-08-31
909,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
909,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
909,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
909,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
909,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
909,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
909,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
909,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
909,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
909,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
909,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
909,TT21 ,"1 D2 3 TT                ","112",2015-09-01,2019-08-31
909,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
909,TT22 ,"1 D2 4 TT                ","112",2015-09-01,2019-08-31
909,TT22R,"1 D2 4R TT               ","112",2015-09-01,9999-12-31
909,TT31 ,"1 D3 5 TT                ","112",2014-09-01,2015-08-31
909,TT32 ,"1 D3 6 TT                ","112",2014-09-01,2015-08-31
910,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
910,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
910,GT11S,"1 D1 1S                  ","112",2014-09-01,9999-12-31
910,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
910,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
910,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
910,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
910,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
910,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
910,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
910,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
910,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
910,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
910,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
910,GT33S,"1 D3 7S G                ","112",2017-09-01,2017-09-30
910,GT33S,"1 D3 7S G                ","112",2017-10-01,9999-12-31
910,PC4  ,"1 DQ 4 P                 ","112",2018-09-01,9999-12-31
910,PC5  ,"1 DQ 5 P                 ","112",2019-09-01,9999-12-31
910,PC6  ,"1 DQ 6 P                 ","112",2020-09-01,9999-12-31
910,PQI34,R D3 P 45                ,"119",2014-09-01,9999-12-31
910,PQSC ,R D3 3 C P               ,"119",2014-09-01,9999-12-31
910,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
910,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
910,PQS3 ,R D3 7B P                ,"119",2014-09-01,9999-12-31
910,PQ2CC,"1 DQ C2D P               ","112",2019-09-01,9999-12-31
910,PQ21 ,"1 D2 3 P                 ","112",2015-09-01,2016-08-31
910,PQ21 ,"1 D2 3 P                 ","112",2016-09-01,2022-08-31
910,PQ21 ,"1 D2 3 P                 ","112",2016-09-23,2016-09-23
910,PQ21 ,"1 D2 3 P                 ","112",2019-01-15,2022-08-31
910,PQ22 ,"1 D2 4 P                 ","112",2015-09-01,2016-08-31
910,PQ22 ,"1 D2 4 P                 ","112",2016-09-01,2022-08-31
910,PQ22 ,"1 D2 4 P                 ","112",2016-09-23,2016-09-23
910,PQ22 ,"1 D2 4 P                 ","112",2019-01-15,2022-08-31
910,PQ3C ,"1 D3 3C P                ","112",2016-09-01,2022-08-31
910,PQ3C ,"1 D3 3C P                ","112",2017-09-01,2018-08-31
910,PQ3C ,"1 D3 3C P                ","112",2018-09-01,2019-08-31
910,PQ3C ,"1 D3 3C P                ","112",2019-09-01,2020-08-31
910,PQ31 ,"1 D3 5 P                 ","112",2016-09-01,2022-08-31
910,PQ31 ,"1 D3 5 P                 ","112",2017-09-01,2018-08-31
910,PQ31 ,"1 D3 5 P                 ","112",2018-09-01,2019-08-31
910,PQ31 ,"1 D3 5 P                 ","112",2019-09-01,2022-08-31
910,PQ32 ,"1 D3 6 P                 ","112",2016-09-01,2022-08-31
910,PQ32 ,"1 D3 6 P                 ","112",2017-09-01,2018-08-31
910,PQ32 ,"1 D3 6 P                 ","112",2018-09-01,2019-08-31
910,PQ32 ,"1 D3 6 P                 ","112",2019-09-01,2022-08-31
910,PQ33B,"1 D3 7B P                ","112",2016-09-01,2022-08-31
910,PQ33B,"1 D3 7B P                ","112",2017-09-01,2018-08-31
910,PQ33B,"1 D3 7B P                ","112",2018-09-01,2019-08-31
910,PQ33B,"1 D3 7B P                ","112",2019-09-01,2022-08-31
910,PQ33C,"1 D3 7C P                ","112",2016-09-01,2022-08-31
910,PQ33C,"1 D3 7C P                ","112",2017-09-01,2018-08-31
910,PQ33C,"1 D3 7C P                ","112",2018-09-01,2019-08-31
910,PQ33C,"1 D3 7C P                ","112",2019-09-01,2020-08-31
910,TQC4 ,"1 DQ 4 TQ                ","112",2018-09-01,9999-12-31
910,TQ3C ,"1 D3 3C TQ               ","112",2016-09-01,2022-08-31
910,TQ3C ,"1 D3 3C TQ               ","112",2017-09-01,2018-08-31
910,TQ3C ,"1 D3 3C TQ               ","112",2018-09-01,2019-08-31
910,TQ3C ,"1 D3 3C TQ               ","112",2019-09-01,2020-08-31
910,TQ31 ,"1 D3 5 TQ                ","112",2016-09-01,2022-08-31
910,TQ31 ,"1 D3 5 TQ                ","112",2017-09-01,2018-08-31
910,TQ31 ,"1 D3 5 TQ                ","112",2018-09-01,2019-08-31
910,TQ31 ,"1 D3 5 TQ                ","112",2019-09-01,2022-08-31
910,TQ32 ,"1 D3 6 TQ                ","112",2016-09-01,2022-08-31
910,TQ32 ,"1 D3 6 TQ                ","112",2017-09-01,2018-08-31
910,TQ32 ,"1 D3 6 TQ                ","112",2018-09-01,2019-08-31
910,TQ32 ,"1 D3 6 TQ                ","112",2019-09-01,2022-08-31
910,TQ33 ,"1 D3 7 TQ                ","112",2016-09-01,2022-08-31
910,TQ33 ,"1 D3 7 TQ                ","112",2017-09-01,2018-08-31
910,TQ33 ,"1 D3 7 TQ                ","112",2018-09-01,2019-08-31
910,TQ33 ,"1 D3 7 TQ                ","112",2019-09-01,2022-08-31
910,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
910,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
910,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
910,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
910,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
911,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
911,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
911,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
911,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
911,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
911,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
911,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
911,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
911,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
911,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
911,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
911,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
911,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
911,TT31 ,"1 D3 5 TT                ","112",2017-09-01,2017-09-30
911,TT31 ,"1 D3 5 TT                ","112",2018-09-01,2018-09-30
911,TT32 ,"1 D3 6 TT                ","112",2017-09-01,2017-09-30
911,TT32 ,"1 D3 6 TT                ","112",2018-09-01,2018-09-30
912,DASPA,DASPA                    ,"112",2020-09-01,9999-12-31
912,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
912,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
912,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
912,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
912,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
912,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
912,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
912,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
912,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
912,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
912,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
912,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
912,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
912,PQ21 ,"1 D2 3 P                 ","112",2016-09-01,9999-12-31
912,PQ21 ,"1 D2 3 P                 ","112",2017-09-01,2018-08-31
912,PQ21 ,"1 D2 3 P                 ","112",2018-09-01,2019-08-31
912,PQ21 ,"1 D2 3 P                 ","112",2019-09-01,2021-08-31
912,PQ22 ,"1 D2 4 P                 ","112",2016-09-01,9999-12-31
912,PQ22 ,"1 D2 4 P                 ","112",2017-09-01,2018-08-31
912,PQ22 ,"1 D2 4 P                 ","112",2018-09-01,2019-08-31
912,PQ22 ,"1 D2 4 P                 ","112",2019-09-01,2021-08-31
912,PQ22 ,"1 D2 4 P                 ","112",2021-09-01,2022-08-31
912,PQ3C ,"1 D3 3C P                ","112",2016-09-01,9999-12-31
912,PQ3C ,"1 D3 3C P                ","112",2017-09-01,2018-08-31
912,PQ3C ,"1 D3 3C P                ","112",2018-09-01,2019-08-31
912,PQ3C ,"1 D3 3C P                ","112",2019-09-01,2020-08-31
912,PQ31 ,"1 D3 5 P                 ","112",2016-09-01,9999-12-31
912,PQ31 ,"1 D3 5 P                 ","112",2017-09-01,2018-08-31
912,PQ31 ,"1 D3 5 P                 ","112",2018-09-01,2019-08-31
912,PQ31 ,"1 D3 5 P                 ","112",2019-09-01,2020-08-31
912,PQ32 ,"1 D3 6 P                 ","112",2016-09-01,9999-12-31
912,PQ32 ,"1 D3 6 P                 ","112",2017-09-01,2018-08-31
912,PQ32 ,"1 D3 6 P                 ","112",2018-09-01,2019-08-31
912,PQ32 ,"1 D3 6 P                 ","112",2019-09-01,2020-08-31
912,PQ32 ,"1 D3 6 P                 ","112",2020-09-01,2021-08-31
912,PQ33B,"1 D3 7B P                ","112",2016-09-01,9999-12-31
912,PQ33B,"1 D3 7B P                ","112",2017-09-01,2018-08-31
912,PQ33B,"1 D3 7B P                ","112",2018-09-01,2019-08-31
912,PQ33B,"1 D3 7B P                ","112",2019-09-01,2020-08-31
912,PQ33C,"1 D3 7C P                ","112",2016-09-01,9999-12-31
912,PQ33C,"1 D3 7C P                ","112",2017-09-01,2018-08-31
912,PQ33C,"1 D3 7C P                ","112",2018-09-01,2019-08-31
912,PQ33C,"1 D3 7C P                ","112",2019-09-01,2020-08-31
912,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
912,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
912,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
912,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
912,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
912,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
912,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
912,TT31 ,"1 D3 5 TT                ","112",2018-09-01,2018-09-30
912,TT31 ,"1 D3 5 TT                ","112",2018-10-01,9999-12-31
912,TT32 ,"1 D3 6 TT                ","112",2018-09-01,2018-09-30
912,TT32 ,"1 D3 6 TT                ","112",2018-10-01,9999-12-31
920,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
920,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
920,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
920,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
920,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
920,PC4  ,"1 DQ 4 P                 ","112",2018-09-01,9999-12-31
920,PC4C ,R DQ 4 P                 ,"119",2018-09-01,9999-12-31
920,PC5  ,"1 DQ 5 P                 ","112",2019-09-01,9999-12-31
920,PC5C ,R DQ 5 P                 ,"119",2019-09-01,9999-12-31
920,PC6  ,"1 DQ 6 P                 ","112",2020-09-01,9999-12-31
920,PC6C ,R DQ 6 P                 ,"119",2020-09-01,9999-12-31
920,PQD2C,R DQ C2D P               ,"119",2019-09-01,9999-12-31
920,PQI24,R D2 P 45                ,"119",2014-09-01,9999-12-31
920,PQI3 ,R D2 3 P                 ,"119",2014-09-01,9999-12-31
920,PQI34,R D3 P 45                ,"119",2014-09-01,9999-12-31
920,PQI4 ,R D2 4 P                 ,"119",2014-09-01,9999-12-31
920,PQSC ,R D3 3 C P               ,"119",2018-09-01,9999-12-31
920,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
920,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
920,PQS3 ,R D3 7B P                ,"119",2014-09-01,9999-12-31
920,PQ2CC,"1 DQ C2D P               ","112",2019-09-01,9999-12-31
920,PQ21 ,"1 D2 3 P                 ","112",2018-09-01,9999-12-31
920,PQ22 ,"1 D2 4 P                 ","112",2018-09-01,9999-12-31
920,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
920,PQ31 ,"1 D3 5 P                 ","112",2018-09-01,9999-12-31
920,PQ32 ,"1 D3 6 P                 ","112",2018-09-01,9999-12-31
920,PQ33B,"1 D3 7B P                ","112",2018-09-01,9999-12-31
920,PQ33C,"1 D3 7C P                ","112",2018-09-01,9999-12-31
920,TQC4 ,"1 DQ 4 TQ                ","112",2018-09-01,9999-12-31
920,TQC4C,R DQ 4 TQ                ,"119",2018-09-01,9999-12-31
920,TQC5 ,"1 DQ 5 TQ                ","112",2019-09-01,9999-12-31
920,TQC5C,R DQ 5 TQ                ,"119",2019-09-01,9999-12-31
920,TQC6 ,"1 DQ 6 TQ                ","112",2020-09-01,9999-12-31
920,TQC6C,R DQ 6 TQ                ,"119",2020-09-01,9999-12-31
920,TQD2C,R DQ C2D TQ              ,"119",2019-09-01,9999-12-31
920,TQS1 ,R D3 5 TQ                ,"119",2018-09-01,9999-12-31
920,TQS2 ,R D3 6 TQ                ,"119",2018-09-01,9999-12-31
920,TQS3 ,R D3 7 TQ                ,"119",2014-09-01,9999-12-31
920,TQ2CC,"1 DQ C2D TQ              ","112",2019-09-01,9999-12-31
920,TQ21 ,"1 D2 3 TQ                ","112",2018-09-01,9999-12-31
920,TQ22 ,"1 D2 4 TQ                ","112",2018-09-01,9999-12-31
920,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
920,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
920,TQ31 ,"1 D3 5 TQ                ","112",2018-09-01,9999-12-31
920,TQ32 ,"1 D3 6 TQ                ","112",2018-09-01,9999-12-31
920,TQ33 ,"1 D3 7 TQ                ","112",2018-09-01,9999-12-31
920,TT31 ,"1 D3 5 TT                ","112",2019-09-01,2019-09-30
920,TT32 ,"1 D3 6 TT                ","112",2019-09-01,2019-09-30
921,DASPA,DASPA                    ,"112",2020-09-01,2020-08-31
921,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
921,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
921,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
921,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
921,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
921,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
921,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
921,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
921,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
921,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
921,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
921,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
921,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
921,PQ21 ,"1 D2 3 P                 ","112",2015-09-01,2016-08-31
921,PQ21 ,"1 D2 3 P                 ","112",2016-09-01,2018-01-14
921,PQ21 ,"1 D2 3 P                 ","112",2016-09-23,2016-09-23
921,PQ21 ,"1 D2 3 P                 ","112",2018-01-15,9999-12-31
921,PQ21 ,"1 D2 3 P                 ","112",2019-01-15,9999-12-31
921,PQ22 ,"1 D2 4 P                 ","112",2015-09-01,2016-08-31
921,PQ22 ,"1 D2 4 P                 ","112",2016-09-01,2018-01-14
921,PQ22 ,"1 D2 4 P                 ","112",2016-09-23,2016-09-23
921,PQ22 ,"1 D2 4 P                 ","112",2018-01-15,9999-12-31
921,PQ22 ,"1 D2 4 P                 ","112",2019-01-15,9999-12-31
921,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
921,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
921,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
921,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
921,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
921,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
921,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
921,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
921,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
921,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
921,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
921,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
921,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
921,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
921,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
921,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
921,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
923,DASPA,DASPA                    ,"112",2019-09-01,2019-08-31
923,GT11C,"1 D1 1C                  ","112",2014-09-01,2018-01-14
923,GT11C,"1 D1 1C                  ","112",2018-01-15,2022-08-31
923,GT11C,"1 D1 1C                  ","112",2019-01-15,2022-08-31
923,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
923,GT11S,"1 D1 1S                  ","112",2014-09-01,2018-01-14
923,GT12C,"1 D1 2C                  ","112",2014-09-01,2018-01-14
923,GT12C,"1 D1 2C                  ","112",2018-01-15,2022-08-31
923,GT12C,"1 D1 2C                  ","112",2019-01-15,2022-08-31
923,GT12S,"1 D1 2S                  ","112",2014-09-01,2018-01-14
923,GT12S,"1 D1 2S                  ","112",2018-01-15,2022-08-31
923,GT12S,"1 D1 2S                  ","112",2019-01-15,2022-08-31
